sent_len_avg,sent_len_var,vocab_density,hapax_ratio,ttr_score,word_len_avg,word_len_var,ext_pictographic_density,stopword_count,punc_tilde,punc_backtick,punc_excl,punc_at,punc_hash,punc_dollar,punc_percent,punc_caret,punc_amp,punc_star,punc_lparen,punc_rparen,punc_under,punc_hyphen,punc_plus,punc_equal,punc_lbrace,punc_rbrace,punc_lbracket,punc_rbracket,punc_backslash,punc_pipe,punc_semi,punc_colon,punc_squote,punc_dquote,punc_comma,punc_langle,punc_period,punc_rangle,punc_slash,punc_question,label
102.58823529411765,5620.595155709342,0.6473684210526316,0.8211382113821138,0.5623409669211196,4.626315789473685,5.223518005540166,0.0,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,0.17708333333333334,0.4270833333333333,0.0,0.20833333333333334,0.0,0.0,0.010416666666666666,human
144.91666666666666,11927.743055555555,0.6025641025641025,0.7957446808510639,0.5197044334975369,4.482051282051282,5.065062458908613,0.0,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0989010989010989,0.27472527472527475,0.3516483516483517,0.0,0.15384615384615385,0.0,0.0,0.01098901098901099,human
115.4,2913.4400000000005,0.6136363636363636,0.823045267489712,0.5302663438256658,4.406565656565657,5.099855882052852,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189873417721519,0.1518987341772152,0.4177215189873418,0.0,0.189873417721519,0.0,0.0,0.02531645569620253,human
109.375,7846.984375,0.6339522546419099,0.7907949790794979,0.5710594315245479,4.676392572944297,6.250715898936882,0.0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.15714285714285714,0.4714285714285714,0.0,0.22857142857142856,0.0,0.0,0.0,human
115.0,5209.6,0.5601965601965602,0.7412280701754386,0.4892086330935252,4.2727272727272725,4.208175117266026,0.0,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.1527777777777778,0.1111111111111111,0.4305555555555556,0.0,0.25,0.0,0.0,0.0,human
99.3529411764706,4992.934256055364,0.6059850374064838,0.7901234567901234,0.5109489051094891,4.246882793017456,4.335557614691451,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04854368932038835,0.0,0.0,0.0,0.019417475728155338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1262135922330097,0.1941747572815534,0.4077669902912621,0.0,0.20388349514563106,0.0,0.0,0.0,human
106.5625,3711.24609375,0.5542452830188679,0.7829787234042553,0.49078341013824883,4.056603773584905,4.435475258098967,0.0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.16129032258064516,0.0967741935483871,0.43548387096774194,0.0,0.27419354838709675,0.0,0.0,0.016129032258064516,human
123.92857142857143,9567.06632653061,0.601010101010101,0.7647058823529411,0.508641975308642,4.411616161616162,4.8128953678196105,0.0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,0.18823529411764706,0.4470588235294118,0.0,0.24705882352941178,0.0,0.0,0.011764705882352941,human
84.85,4870.327500000001,0.6065989847715736,0.7824267782426778,0.52,4.352791878172589,4.558279007446726,0.0,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12790697674418605,0.12790697674418605,0.37209302325581395,0.0,0.26744186046511625,0.0,0.0,0.023255813953488372,human
95.83333333333333,4555.916666666666,0.5930521091811415,0.7656903765690377,0.5097087378640777,4.320099255583126,4.500514134068924,0.0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.17333333333333334,0.41333333333333333,0.0,0.25333333333333335,0.0,0.0,0.04,human
50.06060606060606,1407.8751147842056,0.5914786967418546,0.7796610169491526,0.4681372549019608,4.197994987468672,3.817940842080138,0.0,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023076923076923078,0.0,0.08461538461538462,0.3,0.25384615384615383,0.0,0.23076923076923078,0.0,0.0,0.03076923076923077,human
72.73913043478261,3908.2797731568994,0.5483870967741935,0.755656108597285,0.4864864864864865,4.188585607940446,4.088504947385921,0.0,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10588235294117647,0.24705882352941178,0.3411764705882353,0.0,0.21176470588235294,0.0,0.0,0.03529411764705882,human
